round_epochs,loss,mean_squared_error,val_loss,val_mean_squared_error,batch_size,dropout,epochs,first_neuron,losses,lr,optimizer,second_neuron
30,0.02992807799603144,0.029928083,1.5950423483245122,1.5950423,50,0,30,128,mse,0.5500045,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.006180290058873787,0.00618029,0.0451610264431986,0.045161027,50,0,50,50,mse,0.6500035,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.40246477494243105,0.40246484,3.978273552026808,3.9782734,50,0,100,128,mse,0.9000009999999999,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.013973113266249424,0.013973114,0.7227019790027823,0.72270197,50,0,50,50,mse,0.2500075,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,0.3686670292567503,0.36866704,2.353369951248169,2.35337,300,0.2,100,50,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.02407893215433258,0.024078935,0.12084939492785413,0.12084939,50,0,30,20,mse,0.600004,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
10,0.018392266028619122,0.018392265,0.12254966096663326,0.12254966,20,0.2,10,50,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.007646088909385279,0.007646089,0.016144737403157243,0.016144738,50,0,50,50,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.12366264013786597,0.12366264,16.876675202979804,16.876677,100,0.2,30,50,mse,0.9000009999999999,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.8869398198609423,0.8869398,17.816244433385243,17.816244,100,0,50,50,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.007342475133078565,0.007342475,0.05476295924890116,0.05476296,100,0.2,50,20,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.0005962438411010615,0.0005962438,0.0018722056411206722,0.0018722056,300,0.2,30,50,mse,0.050009500000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
10,0.005963951345392232,0.0059639513,0.016950424493041745,0.016950423,10,0.2,10,20,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,0.22866188735457144,0.22866195,0.5234907714661604,0.5234907,10,0,100,20,mse,0.600004,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
50,0.0004917458082099078,0.00049174577,0.0018728071469770202,0.001872807,20,0.2,50,20,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.08671544178825463,0.086715445,0.06210630646218424,0.062106304,100,0,30,50,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,2.8159038510269783,2.815904,18.149351119995117,18.149351,300,0,50,128,mse,0.600004,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.04570409448686781,0.04570409,0.028152482184980596,0.028152477,20,0,30,50,mse,0.600004,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.0013233384708581815,0.0013233385,0.006458194952411866,0.006458195,50,0.2,30,20,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.015660051633586688,0.015660053,0.0789993024251846,0.0789993,10,0.2,30,20,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
10,0.05688763052445056,0.056887627,0.03420650586485863,0.034206506,300,0,10,20,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.00966206701932908,0.0096620675,0.6086294651031494,0.60862947,300,0,100,50,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.1721478154078621,0.1721478,1.8444632262176608,1.8444632,50,0,30,128,mse,0.5500045,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
50,0.055186212104075066,0.055186216,1.8656429873305078,1.8656429,50,0,50,128,mse,0.600004,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.15645822189830766,0.15645821,0.25194161093753314,0.25194162,50,0.2,10,128,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.04512080970835422,0.04512081,0.614867101174704,0.61486715,100,0,30,50,mse,0.9000009999999999,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.5608554920972053,0.5608554,1.0221825752476728,1.0221826,10,0.2,10,128,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.18763708292998071,0.18763712,16.62570637112819,16.62571,10,0.2,100,50,mse,0.5500045,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.03675533092247384,0.036755335,0.7304602458795405,0.7304602,10,0.2,50,20,mse,0.9000009999999999,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.03473248402845815,0.034732487,0.04439138762236382,0.04439139,100,0,100,128,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,0.0015496717808025843,0.0015496716,0.0043445006012916565,0.0043445006,300,0.2,100,20,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,0.06497223255984018,0.06497224,0.05658072233200073,0.056580722,300,0.2,100,20,mse,0.500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,0.0012253026157528217,0.0012253025,0.008767187913521107,0.008767188,100,0,100,50,mse,0.4500055,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
50,0.05115144013863648,0.051151454,0.15330296495686407,0.15330297,10,0,50,20,mse,0.7500025,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,0.005641055012867542,0.0056410544,0.08147117653962872,0.081471175,50,0.2,100,20,mse,0.600004,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.014055624706464445,0.014055626,0.0475407909972142,0.04754079,20,0.2,50,20,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.048339081680697706,0.048339088,0.07506005156634127,0.075060055,20,0,10,50,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.021835972235376543,0.02183597,0.6929506284520262,0.6929506,10,0,10,50,mse,0.5500045,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.010261944684155313,0.010261945,0.0989261123797168,0.09892612,20,0,50,20,mse,0.600004,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.03992141367922575,0.03992141,2.480682781024009,2.4806828,50,0,30,20,mse,0.9500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.00698041928050579,0.0069804187,0.0020473575434988792,0.0020473576,50,0.2,50,128,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,9.128049773043813,9.12805,4.749150917396783,4.7491508,100,0.2,10,128,mse,0.9000009999999999,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,4.389776908163655,4.389777,14.181781768798828,14.181782,300,0,10,20,mse,0.500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.06052661665141362,0.06052662,0.5753520449224147,0.575352,20,0,100,128,mse,0.100009,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,0.04358870314770959,0.0435887,0.8594899773597717,0.85949,300,0.2,100,50,mse,0.700003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.008638242249311777,0.00863824,0.23000208175522768,0.23000208,10,0.2,30,128,mse,0.500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.007483656602573145,0.007483657,0.031081611170724138,0.031081611,10,0.2,50,50,mse,0.20000800000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,0.05250196255111166,0.05250196,0.295696057703184,0.29569608,20,0.2,100,20,mse,0.2500075,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.006129791727182163,0.0061297934,0.013521775573105927,0.013521777,10,0,10,50,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.0059179988555692654,0.005917998,0.03823372677709005,0.038233723,50,0,30,50,mse,0.500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.7606274791309314,0.7606274,11.599452018737793,11.599452,300,0.2,30,20,mse,0.9000009999999999,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.029330235998733897,0.029330239,0.09843958044274254,0.09843959,20,0,10,20,mse,0.7500025,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
10,0.07007212623458947,0.07007213,0.22951815420796412,0.22951816,100,0,10,50,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
